,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC
119,02140991,0.786516950380935,0.08732492092795113,0.8466190029410542,0.38083380460739136,0.28724057441688855,3.6592957973480145,3.7252797893055796,0,0,70,136,44,42,-1.9231848403332528,-2.0293360042155295
120,02143000,0.7473341704427894,0.10743952249997346,0.8553966246906131,0.26124683022499084,0.11511658773653997,3.0793051958084043,3.2592372624189703,0,0,78,375,50,73,-1.8758763672668033,-2.720442649580407
121,02143040,0.7461944128295215,0.1251453269043908,0.7970349638266453,0.22430722415447235,0.13540407435390803,4.339057922363281,3.750833410763497,0,0,142,384,112,73,-2.2841571755426164,-2.6884061215064627
122,02149000,0.7338539775821877,0.07472275661066957,1.0558435238628843,0.3349480628967285,0.1515665624344641,3.2059316635131836,3.499165236656597,0,0,40,326,48,64,-1.9151295702043674,-2.4982613763805475
123,02152100,0.6445009349790272,-0.12438602730640361,0.9440043616470041,0.24992583692073822,0.14478870332977303,3.016292476654044,3.8686403764100716,0,0,76,359,65,68,-1.8442114006041725,-2.627110902537901
124,02177000,0.7227923470339275,0.09029718598021788,1.159210631747033,0.6391521096229553,0.3474918671659955,6.441740179061864,6.342868796230199,0,0,33,308,13,31,-1.8319383840120658,-2.2489367208682296
125,02178400,0.8110013736821874,0.19156790852462527,0.979369356820541,0.6673766374588018,0.3545499637195795,6.456325054168701,5.6433790301616895,0,0,8,258,15,25,-1.7262609013965802,-2.082109540076002
126,02193340,0.5187477494681997,-0.23082752880942295,0.613981064651936,0.010593279264867306,0.08195648278846449,1.8398854732513428,2.7625754509010356,23,0,804,251,251,170,-3.2147633510955247,-3.0554523331685775
127,02196000,0.631180072532955,-0.5366372657812075,0.6834581548478637,0.005028611049056053,0.07168768187433391,1.768683910369873,2.4316078577552127,0,0,1091,328,498,138,-4.619529299392829,-3.141088541074341
128,02198100,0.44693670469420854,0.04170027435708689,0.42397495200264423,0.09204857796430588,0.07523039965585529,2.5159945487976074,2.290581432647737,0,0,0,146,417,167,-2.0687146641112406,-2.7704644672100587
129,02202600,0.5461122333163904,-0.35197953698488904,0.8186063714349321,0.0012627583928406239,0.08725219618330464,2.5051496028900146,2.5247509088343656,5,0,1872,115,795,184,-8.354061745936345,-2.3821692147814195
130,02212600,0.7122871347457935,-0.33931179665389294,0.7528144228535069,0.002094253897666931,0.0842504616983962,2.735619068145752,3.185896666375608,109,0,1203,332,441,172,-4.235204679286833,-3.149613720352702
131,02215100,0.6051478182898395,0.05178441824705483,0.7931152198281369,0.034206680953502655,0.08532945783425293,3.2716661214828395,2.768223621664656,0,0,909,167,310,180,-3.875376033058383,-2.8333654068357084
132,02216180,0.6332445238033706,0.028374579589075508,0.6168303387002233,0.0,0.09049561068031658,3.5726821422576904,2.5689109702745,1924,0,2346,81,1613,191,-inf,-2.6240487444788108
133,02221525,0.7293507058633921,-0.24747676376397593,1.0452915827457887,0.032827429473400116,0.0786734279879314,2.4471356868743896,3.1133511618545633,0,0,730,368,194,175,-2.6693599346057546,-3.194858785456104
134,02231000,0.2282444084691676,-0.34388781648460465,1.3675729357208712,0.030916048213839576,0.1195618528856397,2.7540934085845947,2.6546586185641523,0,0,389,146,536,152,-3.918293421154384,-2.381817219720533
135,02245500,0.5430493430211317,-0.044595757946233903,1.0618067185461386,0.07757725566625595,0.11051387394466093,3.19618299007415,2.7710734370581904,0,0,173,163,272,149,-2.738521163439427,-2.585366536036111
136,02246000,0.7215253329267697,-0.11203054584679092,1.0523780020673057,0.0640699714422226,0.1153627684416269,2.900233936309809,2.7543172859697864,0,0,366,164,249,153,-2.731964863578341,-2.5008291668881113
137,02296500,0.7004017686343254,0.04537477574335154,0.8161529620892467,0.010280803684145221,0.07281910028178487,3.811629366874679,2.818919265405501,0,0,1074,115,872,336,-5.140755279151702,-2.9040390549762556
138,02297155,0.6114284062047486,-0.0884667215682386,0.8482191857186242,0.0002250076358905062,0.07255939049358963,2.8575968742370605,2.7179956530329794,226,0,1404,141,849,288,-5.4731765085266035,-3.0739106197913815
139,02297310,0.7271523695153912,0.12496567327070206,0.8041451993359526,0.01040402241051197,0.07569928275101159,3.7068665504455542,2.8411741012407745,38,0,1149,130,779,295,-5.16590330981341,-2.9434820155248955
140,02298123,0.6115655578331527,0.19477472227272305,0.8764965445897264,0.0283915214240551,0.0707582428661793,4.29928731918335,2.791279597953623,0,0,585,106,650,336,-3.8522358003949404,-2.9547803481396686
141,02298608,0.6461154636831336,0.3902151363051502,0.5488417421950254,0.014364487491548061,0.07208129447989611,5.171971559524532,2.889185844934506,64,0,897,141,698,318,-4.420045717791398,-2.902879391318192
142,02299950,0.41934434413682276,0.39546589908541696,0.4293395115322173,0.06223028898239136,0.07026329535781708,5.370618820190422,2.7096289862954244,0,0,253,146,558,296,-3.250414489157179,-2.936814695749501
143,02300700,0.3006615220469746,0.5403964115777731,0.32629927490404403,0.07144572585821152,0.06272229162966621,4.80634880065918,2.491160919295834,8,0,387,107,283,318,-2.2351484114421813,-2.8782979254034458
144,02342933,0.47177669145315937,0.08982349837556242,0.503985661573936,0.013500457629561424,0.09298735634091208,3.5793090105056673,3.0830252278912065,0,0,1053,276,434,172,-4.200892003393608,-2.8623191025754355
145,02349900,0.7276184234706189,-0.01944122631564278,0.8157068988973799,0.05880199372768402,0.08499894944501189,2.8560969829559326,2.8292850544531505,0,0,202,190,346,200,-3.8687479870370667,-2.8690595416475957
146,02350900,-0.14347174578736488,-0.07666585264665768,1.5884785837216284,0.1255260854959488,0.0884823633953673,2.8512351512908936,3.3134873158415634,0,0,224,296,69,191,-2.433782023400789,-2.887209816229297
147,02361000,0.7217039157312028,0.15097705512801562,1.0176008388275004,0.12811659276485443,0.09844344832966373,3.5969076395034714,3.237450708386255,0,0,326,275,90,156,-2.4313529192230066,-2.8961157218018942
148,02363000,0.4208370222476432,-0.07013038031484865,1.1373241170680661,0.03415778651833534,0.11517371143202473,3.681450128555298,3.6920663988529894,0,0,962,296,212,145,-3.967676719593193,-2.7020661901153713
149,02369800,0.6420614593666484,-0.1360534017185694,0.9649696327293004,0.3006430447101597,0.15453195922436264,4.086159086227405,5.431812693939635,0,0,0,328,91,138,-2.183473112313625,-2.791904049314521
150,02371500,0.061528270755302206,-0.09443004997118626,1.2684898593657294,0.05859198793768883,0.12801440544726178,4.3282470703125,4.033937960411355,0,0,817,317,205,147,-3.654457051912796,-2.5876839946936543
151,02372250,0.24395012756610202,-0.07587674632202857,1.1057814557270267,0.062004365026950836,0.13396443228845437,4.3210629940032845,4.194171269252941,0,0,801,343,160,129,-3.252407458558651,-2.675827786500497
152,02374500,0.4625143210083472,-0.015160143152574843,1.4599445932588977,0.3168005347251892,0.14977309208914494,4.096928596496582,4.72222487874808,0,0,16,289,61,136,-1.7478291640072552,-2.763785822006902
153,02381600,0.43789761942503513,-0.17669704303832862,0.9491352759911578,0.13243693113327026,0.18475256256968922,3.4055209159851074,4.145435268643471,0,0,401,346,75,56,-2.100446001696804,-2.7717230327117544
154,02384540,0.6215517184780512,0.3339827958264697,0.5819693150760822,0.09967134892940521,0.11682375170191939,6.521705627441406,3.656134612341862,0,0,738,480,129,75,-3.1200588399429035,-2.599869375470354
155,02395120,0.6907304365882384,0.02283613138855613,0.7600805914063734,0.21127605438232422,0.09201644704746917,3.3118948936462402,3.6547179787190758,0,0,27,483,124,114,-2.1936936019717312,-2.9992905565733636
156,02415000,0.7680635478845779,0.09125148723437927,0.763613670890303,0.08952935039997101,0.09599595798317469,4.454085111618028,4.140406883809915,0,0,617,417,111,129,-3.0108295261922393,-3.090106445906008
157,02427250,0.7112824360284828,-0.1043470967655016,0.7219966993400002,0.08327868580818176,0.12675032641370731,4.710676860809307,4.300896704247263,0,0,255,352,336,136,-3.0856195436109686,-2.887913109718461
158,02430085,0.5942920409035778,0.07381826270874091,0.863839965875868,0.1745600551366806,0.1257217884470269,5.296995162963867,4.636854823297393,0,0,176,446,172,130,-3.001208106091938,-3.0445061179834196
159,02450250,0.6077068273003783,0.18946529027129536,0.5201893881312943,0.036939363926649094,0.10312272701043895,6.446944999694808,4.216016963291578,0,0,1074,599,398,102,-5.082110685754152,-2.8269426001298292
160,02464000,0.6446549649826778,0.10248221074135899,0.5794673596987746,0.017798809334635735,0.11546524832072189,6.021930837631203,4.428864740420431,0,0,1198,531,349,90,-4.387842283701419,-3.013317721231346
161,02464360,0.6520448262758853,0.058876853386447915,0.8053240085132878,0.19825847446918488,0.118963690084949,4.8920277595519925,4.314851140648325,0,0,152,528,161,92,-2.2351485861876914,-2.93427070596314
162,02465493,0.4447463251132229,-0.17003188801632332,1.1915621983475209,0.32183754444122314,0.11437323978131136,2.925795793533325,4.242956784686326,0,0,2,448,53,100,-1.547956376860539,-2.8487410173835483
163,02469800,0.7480234392502445,-0.05964662096857402,0.8212546886813659,0.050709038972854614,0.1259480364830286,4.627199649810791,4.371184692672646,0,0,735,366,293,134,-3.665160302486494,-3.070562081549946
164,02472000,0.5233321098339866,-0.16571757858080996,0.9884592246843069,0.10048120468854904,0.1280832840526808,4.989718532562235,4.49906186525532,0,0,106,347,458,139,-3.3291281474791203,-3.1643079661945053
165,02472500,0.5563065739681738,-0.166139012522465,1.130607599354234,0.32640910148620605,0.15099050973812397,3.5469788789748975,4.267860139721027,0,0,0,214,162,136,-1.340239546027378,-2.9706142357244985
166,02479155,0.46129981919189955,0.07095835718034017,0.6454813251456234,0.12037480622529984,0.11291028052564903,4.708990478515616,4.312173179715678,0,0,172,315,296,170,-3.207899655603102,-3.137834797469336
167,02479300,0.6426908618347417,0.12417533893174161,0.8954087047118975,0.2892955243587494,0.14048601383341935,5.85234122276305,4.718919442901498,0,0,35,287,173,155,-2.2525075719983954,-2.787308352005941
168,02479560,0.6208452463873175,0.15886301129671537,0.8644671241246744,0.1731998324394226,0.14419506822622372,6.072083234786978,4.695541048669001,0,0,213,300,188,131,-3.069960066994119,-2.8466315103607034
169,02481000,0.5955662157159567,0.10693878217905588,0.6042979240333141,0.04715336859226227,0.1649265572077969,7.603480339050293,5.220859044254517,0,0,879,270,423,154,-4.020820988974094,-2.6863006858328102
170,02481510,0.7598501221128244,0.03194357656143452,0.796002128086695,0.1288680136203766,0.1696088369506535,5.645646095275879,4.918354370018764,0,0,315,241,257,161,-2.8620049490432082,-2.6083692979155657
171,04015330,0.4250033164792274,0.13726105263481314,0.3718513966801812,0.035043053328990936,0.256943530401792,4.986287450790399,2.2967877244467174,79,0,520,0,554,28,-3.5159455419189163,-1.5742987197483052
172,04024430,0.6043847022443241,-0.04055098373182328,0.5303658876457786,0.1012534350156784,0.23677242990469932,2.8350961208343506,1.9706033354833488,0,0,10,3,302,34,-2.8783850331265426,-1.5802539564072746
173,04027000,0.7303494340393462,-0.19301950348970204,0.7506356996615405,0.15671385824680328,0.35974606777730955,3.135860085487357,2.6231436060152546,0,0,16,0,230,54,-1.9581763698186954,-1.418820349737582
174,04040500,0.718742007088025,-0.12408125176163284,0.7293896300367394,0.08842404931783676,0.44050550711937797,4.267013072967526,3.176370898368192,0,0,299,0,289,46,-2.3843414791644886,-1.2984342747512658
175,04043050,0.4961665648210979,0.11871172290911199,0.4758978397651336,0.28350961208343506,0.39696528966823547,4.863540220260601,3.0717438223636924,0,0,0,0,227,21,-1.5479562929471535,-1.3566013031404145
176,04045500,0.4269325882177525,-0.15254136373864383,1.071646428063922,0.26066136658191685,0.4538280142706436,3.2777061462402344,2.784660938261281,0,0,0,0,49,25,-1.837381225014494,-1.2273371559164707
177,04057510,0.4584214779644782,-0.3286403815313546,1.0964488297177708,0.24787725508213043,0.43520591502732464,2.6703610420227024,2.887738278948981,0,0,0,0,37,12,-1.7850841974694573,-1.1960210371003686
178,04057800,0.7124760063215572,-0.11746852545098352,0.7263736755548976,0.16024456918239594,0.42332430608492444,3.8849036216735726,3.1235489040275883,0,0,24,0,241,40,-2.284156944575353,-1.2448409106092144
179,04059500,0.6434314692376966,-0.34044149585187067,0.8016068009406567,0.06300213932991028,0.3222161418964775,2.688091278076172,2.24146764116883,0,0,225,0,289,26,-2.5767660890094057,-1.228205384475454
180,04063700,0.30484150020931133,-0.4561493606597072,1.1765798256566815,0.16996979713439941,0.32033597920291085,2.0532350540161133,2.3669764617901587,0,0,0,1,84,26,-1.8229696940726374,-1.418834786375923
181,04074950,-0.4478306386159301,-0.13762450406791912,1.8322670405725,0.3612757623195648,0.2901003111380299,1.718611240386963,2.1269486936870097,0,0,0,10,0,23,-1.0925556572017048,-1.4317499175399
182,04105700,-4.145737231947075,-0.03447938904336467,2.903508431881124,0.5101715326309204,0.2715684323361884,1.7734534740447998,2.6215755042705275,0,0,0,6,0,38,-0.9915541202193229,-1.9117138292094111
183,04115265,-0.5240987901873035,-0.20982745593701152,1.790468625081349,0.30945634841918945,0.25528530137993316,1.5472817420959473,2.142434946345829,0,0,0,14,3,28,-1.080833271846411,-1.5993853763530221
184,04122200,-1.3522978760303435,-0.0014070791015943843,2.1357741012661235,0.5400183200836182,0.2924391889611647,1.895185005664823,2.446646945862932,0,0,0,8,0,29,-1.0740915695659834,-1.762362768420967
185,04122500,-1.8568318471016112,0.002875265125156941,2.2674216926327135,0.5745128989219666,0.3130459682408589,1.956674337387085,2.625251751311898,0,0,0,0,0,24,-1.030263972937368,-1.7671969000928391
186,04127918,0.6237008152893659,-0.18405125607431816,0.7475860660737815,0.2526323199272156,0.43571709383486246,2.896382880210874,2.4364106300506227,0,0,0,0,129,14,-1.9525970308555012,-1.3088704895081378
187,04127997,-3.070702106257264,0.04551735290586803,2.6670786436137135,0.7284622192382812,0.3872026803437478,1.5455211400985718,2.046994575042273,0,0,0,0,0,13,-0.4769461996873639,-1.3711138439860961
188,04161580,-0.14990662311895075,-0.5061617258185175,1.5039049713038126,0.09228828549385071,0.2361005835587605,1.8088504076004028,2.3631472541970533,0,0,251,12,31,36,-2.5616333327426974,-1.6988113882428728
189,04185000,0.45185990876088244,-0.011124258486876024,0.832967081542249,0.041489213705062866,0.22049225050290275,3.9184255599975586,2.591589595861796,0,0,737,5,397,57,-3.658833716063583,-1.9652391293426086
190,04196800,0.5115763078328417,0.08455461457246974,0.606813089010894,0.005777488462626934,0.1735254705049642,4.626117467880226,2.5167141996012274,0,0,1178,34,751,91,-5.209091436698316,-2.271479805521627
191,04197100,0.5603744550457634,-0.014684137124471234,0.5832404248058718,0.010782244615256786,0.24315897895835853,4.813955307006836,2.6743594209482104,0,0,1159,8,706,65,-4.396463383393248,-2.0651768960449597
192,04197170,0.45658203779352136,-0.024140364649239042,0.4351961900663817,0.03277567774057388,0.22591524529559256,4.047796201705903,2.522748098656442,0,0,370,9,608,65,-3.8378580936567404,-2.1255471581991605
193,04213000,0.20048192060247383,0.13689920603280792,0.25833158857354566,0.05184175819158554,0.6510085676760959,6.7502288818359375,2.8163578202130863,0,0,959,0,313,0,-4.106398027665645,-1.0196994937789419
194,04213075,0.1936269584503738,0.11785651174187797,0.27141500748495584,0.17201708257198334,0.48768247938116904,5.309169292449951,2.7393669614292224,0,0,242,0,172,0,-2.8546764546814263,-1.5496381391139915
195,04216418,0.5179189829216032,-0.009992800784078338,0.652958785141473,0.14746923744678497,0.4263698863208778,4.990604972839348,3.9748425887424377,0,0,496,0,146,26,-2.953210933237848,-1.8161655459049166
196,04221000,0.6917431036931805,-0.07935338305047779,0.7304279293429653,0.10172220319509506,0.4276521049474329,4.397024154663086,3.9442761242439657,0,0,656,0,138,30,-3.182472177371004,-1.7006568945886489
197,04224775,0.5732893216356243,-0.09418990805819928,0.6274938661966768,0.11693309992551804,0.4155805775627933,3.6057916402816654,3.1233424185344814,0,0,259,0,164,20,-2.949845962735093,-1.579251727934081
198,04233000,0.6583264878854471,-0.18879905112069628,0.8202244586038541,0.13423751294612885,0.40864839059583774,3.439165019988999,3.7679089778332133,0,0,364,0,86,36,-2.7766386234845375,-1.6131093378583845
199,04256000,0.6788133049149723,0.09981105299249114,0.8430310555041981,0.40486153960227966,0.49614677425078507,7.319470405578613,5.941789901063842,0,0,66,0,83,39,-2.132513238868767,-1.9136869302764905
200,03010655,0.7116404937643952,-0.05942269036292121,0.7666559884348848,0.0957479253411293,0.4397026780056799,4.7309050559997505,4.2741028133218055,0,0,740,0,119,35,-3.458096778543368,-1.8087798440661564
201,03011800,0.7501691544570724,0.08624475398913645,0.8434481992596398,0.1997232735157013,0.4377792744542052,5.4802117347717285,4.793545343246527,0,0,499,0,46,46,-2.8563880583649572,-1.8994729662657859
202,03015500,0.6349757537881455,0.22562598205805845,0.6128182505603843,0.17664150893688202,0.395502372269018,6.653496742248535,3.9247098412722083,0,0,493,0,116,42,-2.9427975115777953,-1.8564139345336128
